model_name,problem_id,problem_section,problem_section_id,problem_difficulty,expected_answer,response_tokens,response_latency,answer_correct,solution_validity,error_type,completeness,clarity,brief_comment,_judge_model,_judge_input_tokens,_judge_output_tokens
GPT-4.1,MS-11,Математическая статистика,MS,3,"ES² = (n−1)θ/n, b₁ = −θ/n (смещённая). ES₀² = θ, b₂ = 0 (несмещённая). Обе состоятельные.",798,8.83,0,1,CE,2,2,"ИИ перепутал, какая из оценок несмещённая: S² смещённая с E[S²] = (n-1)θ/n, а S₀² несмещённая с E[S₀²] = θ.",anthropic/claude-sonnet-4,1684,127
GPT-4.1,MS-12,Математическая статистика,MS,3,L(θ) = θ^{n₁}(2θ)^{n₂}(1−3θ)^{n₃}. dL/dθ = 0 → θ* = (n₁+n₂)/(3n),907,10.66,1,3,NONE,2,2,"Решение полностью корректное, все шаги выполнены безупречно с отличным оформлением и пояснениями.",anthropic/claude-sonnet-4,1836,99
GPT-4.1,MS-13,Математическая статистика,MS,3,"Через распределение Γ(α,n): D(1/X̄) = α²/(n(n−2)). D(α*) = α²(n−1)²/(n²(n−2)). Граница Рао-Крамера: α²/n. Не эффективна при конечном n, но асимптотически эффективна.",1583,13.01,1,2,AE,1,2,"Правильно определена несмещенность и неэффективность оценки, но есть ошибка в вычислении дисперсии и решение обрывается на полуслове.",anthropic/claude-sonnet-4,2584,113
GPT-4.1,MS-14,Математическая статистика,MS,3,"T ~ t(n−1). ДИ: (X̄ − t_{α/2,n−1}·S₀/√n; X̄ + t_{α/2,n−1}·S₀/√n)",1165,14.54,0,2,PE,2,2,"Решение методически верное и полное, но использованы неправильные обозначения квантилей t-распределения (должно быть t_{α/2} вместо t_{1-α/2}).",anthropic/claude-sonnet-4,2131,116
GPT-4.1,MS-15,Математическая статистика,MS,3,"T = (X̄−Ȳ)/√(S²_pool·(1/n+1/m)) ~ t(n+m−2), где S²_pool = ((n−1)S₀²(X)+(m−1)S₀²(Y))/(n+m−2)",1510,13.58,1,3,NONE,2,2,"Полное и корректное решение с правильным доказательством распределения хи-квадрат, выводом t-статистики и построением доверительного интервала.",anthropic/claude-sonnet-4,2650,109
GPT-4.1,NT-1,Теория чисел и комбинаторика,NT,1,n³−n = n(n−1)(n+1) — произведение трёх последовательных. Делится на 2 и на 3.,276,2.72,1,2,PE,2,2,"Решение правильное и полное, но есть неточность в описании чисел n-1, n, n+1 как последовательных натуральных при n=1.",anthropic/claude-sonnet-4,990,107
GPT-4.1,NT-2,Теория чисел и комбинаторика,NT,1,252=1·198+54; 198=3·54+36; 54=1·36+18; 36=2·18+0. НОД=18,295,3.08,1,3,NONE,2,2,"Решение выполнено безупречно с правильным применением алгоритма Евклида, четкой структурой и корректным ответом.",anthropic/claude-sonnet-4,1034,103
GPT-4.1,NT-3,Теория чисел и комбинаторика,NT,1,"2³≡1 (mod 7), цикл=3. 100=33·3+1. 2¹⁰⁰≡2 (mod 7). Ответ: 2",519,6.05,1,3,NONE,2,2,"Решение полностью корректное, хорошо структурированное с детальными вычислениями и правильным использованием периодичности степеней по модулю.",anthropic/claude-sonnet-4,1263,108
GPT-4.1,NT-4,Теория чисел и комбинаторика,NT,1,"C(10,3) = 120",269,2.98,1,3,NONE,2,2,"Безупречное решение с правильной формулой, детальными вычислениями и корректным ответом.",anthropic/claude-sonnet-4,952,93
GPT-4.1,NT-5,Теория чисел и комбинаторика,NT,1,"12 возможных остатков, 13 чисел → по принципу Дирихле два совпадают.",409,4.94,1,3,NONE,2,2,Безупречное решение с правильным применением принципа Дирихле и четким объяснением всех шагов.,anthropic/claude-sonnet-4,1179,96
GPT-4.1,NT-6,Теория чисел и комбинаторика,NT,2,2¹²≡1 (mod 13). 200=16·12+8. 2²⁰⁰≡2⁸=256≡9 (mod 13). Ответ: 9,601,4.4,1,3,NONE,2,2,"Решение полностью корректное, методично находит период степеней двойки по модулю 13 и правильно применяет его для получения ответа.",anthropic/claude-sonnet-4,1358,105
GPT-4.1,NT-7,Теория чисел и комбинаторика,NT,2,360=2³·3²·5. φ(360)=360·(1−½)·(1−⅓)·(1−⅕)=96,435,7.69,1,3,NONE,2,2,"Решение полностью корректное, хорошо структурированное с подробными пояснениями и правильными вычислениями.",anthropic/claude-sonnet-4,1179,99
GPT-4.1,NT-8,Теория чисел и комбинаторика,NT,2,|A₂∪A₃∪A₅|=734. Ответ: 1000−734=266,743,6.87,1,3,NONE,2,2,"Безупречное решение с правильным применением принципа включений-исключений, корректными вычислениями и четким оформлением.",anthropic/claude-sonnet-4,1532,101
GPT-4.1,NT-9,Теория чисел и комбинаторика,NT,3,"Частичные суммы S₁,...,Sₙ. Если Sₖ≡0 — готово. Иначе среди n остатков из {1,...,n−1} по Дирихле Sᵢ≡Sⱼ, тогда aᵢ₊₁+...+aⱼ делится на n.",554,4.92,1,3,NONE,2,2,Безупречное доказательство с правильным применением принципа Дирихле и рассмотрением всех случаев.,anthropic/claude-sonnet-4,1432,98
GPT-4.1,NT-10,Теория чисел и комбинаторика,NT,3,"Нет. Сумма 1+...+2025 = 2051325 (нечётная). Операция сохраняет чётность суммы (a+b ≡ |a−b| mod 2). Сумма останется нечётной, а 0 — чётное.",931,7.9,1,2,AE,2,2,"Правильный ответ и корректный подход через инвариант четности количества нечетных чисел, но есть арифметическая ошибка в вычислении суммы.",anthropic/claude-sonnet-4,1978,113
GPT-4.1,NT-11,Теория чисел и комбинаторика,NT,3,"n⁵−n=n(n⁴−1)=n(n²−1)(n²+1). Делится на 2 (n(n−1)), на 3 (n(n−1)(n+1)), на 5 (малая Ферма: n⁵≡n mod 5). Итого на 30.",945,6.66,1,3,NONE,2,2,"Решение полное, корректное и хорошо структурированное, с детальной проверкой делимости на каждый простой множитель числа 30.",anthropic/claude-sonnet-4,1813,106
GPT-4.1,NT-12,Теория чисел и комбинаторика,NT,3,"Не всегда. Контрпример: 5×15, S=75, S/2=37.5. Нужен прямоугольник с S=37 или 38. Варианты: 1×37, 1×38, 2×19. Диагональ 5×15 = √250 < 16. Но длинная сторона каждого варианта ≥ 19 > √250. Не влезает.",1465,12.3,0,1,IE,0,0,"Решение обрывается на середине и не дает окончательного ответа, хотя правильно анализирует несколько простых случаев.",anthropic/claude-sonnet-4,2580,94
GPT-4.1,NT-13,Теория чисел и комбинаторика,NT,3,"Да. Пример: 2, 30, 42, 3, 70, 7, 105, 5 (по вершинам куба).",1026,8.2,1,3,NONE,2,2,"Отличное решение с правильным анализом структуры куба, корректным построением примера через произведения степеней простых чисел и полной проверкой всех условий.",anthropic/claude-sonnet-4,2047,112
GPT-4.1,NT-14,Теория чисел и комбинаторика,NT,3,TBD (требует детального решения),2634,16.5,0,1,IE,0,1,"Решение начато правильно с корректной постановкой задачи, но обрывается на середине и не содержит финального ответа.",anthropic/claude-sonnet-4,2318,100
GPT-4.1,NT-15,Теория чисел и комбинаторика,NT,3,n = 3k − 1,1463,23.87,0,1,IE,0,1,"Решение обрывается на середине и не содержит финального ответа, хотя начальный анализ и подход к задаче правильные.",anthropic/claude-sonnet-4,2352,102
Gemini-2.5-Flash,DE-1,Дифференциальные уравнения,DE,3,"Доказательство через жорданову нормальную форму: A = PJP^{-1}, e^A = Pe^JP^{-1}, det(e^A) = det(e^J) = произведение e^{λ_i} = e^{Σλ_i} = e^{tr A}",2625,26.72,1,1,IE,1,2,"Решение правильно доказывает формулу для диагонализуемых матриц, но обрывается на середине общего случая с жордановой формой.",anthropic/claude-sonnet-4,2323,106
Gemini-2.5-Flash,DE-2,Дифференциальные уравнения,DE,3,x(t) = ∫_{-∞}^{t} e^{-(t-s)} f(s) ds. Единственность через оценку разности двух ограниченных решений.,2494,13.0,1,2,NONE,1,2,"Решение корректно находит ограниченное решение и доказывает его ограниченность, но обрывается на доказательстве единственности и не рассматривает периодичность.",anthropic/claude-sonnet-4,2603,115
Gemini-2.5-Flash,DE-3,Дифференциальные уравнения,DE,2,Через характеристическое уравнение системы,2640,19.76,0,2,NONE,1,2,"Решение методически правильное и хорошо оформленное, но обрывается на проверке и не содержит окончательного ответа.",anthropic/claude-sonnet-4,3116,102
Gemini-2.5-Flash,DE-4,Дифференциальные уравнения,DE,2,"Замена переменных, приведение к каноническому виду, интегрирование",4096,20.49,0,1,IE,0,1,"Решение начато правильно с попытки замены переменных, но не завершено и обрывается на полуслове без получения окончательного ответа.",anthropic/claude-sonnet-4,2538,105
Gemini-2.5-Flash,DE-5,Дифференциальные уравнения,DE,3,"u(x,y) = 2∫_x^{√y} ξu_1(ξ)dξ",3613,20.68,0,1,IE,0,1,"Решение начато правильно с корректным подходом, но обрывается на середине и не доведено до конца.",anthropic/claude-sonnet-4,2764,94
Gemini-2.5-Flash,DE-6,Дифференциальные уравнения,DE,1,3y² − 2x³ = C,486,11.78,1,3,NONE,2,2,"Решение выполнено безупречно с правильным методом разделения переменных, корректными вычислениями и подробными объяснениями каждого шага.",anthropic/claude-sonnet-4,1237,109
Gemini-2.5-Flash,DE-7,Дифференциальные уравнения,DE,1,y = (sin x + C)/x²,1032,5.33,0,2,AE,2,2,"Метод решения правильный и изложен очень ясно, но допущена арифметическая ошибка при интегрировании по частям, что привело к неверному финальному ответу.",anthropic/claude-sonnet-4,1902,117
Gemini-2.5-Flash,DE-8,Дифференциальные уравнения,DE,1,sin(y/x) = Cx,815,5.23,1,3,NONE,2,2,Решение выполнено безупречно с правильным применением метода замены переменной для однородного уравнения и корректным интегрированием.,anthropic/claude-sonnet-4,1613,104
Gemini-2.5-Flash,DE-9,Дифференциальные уравнения,DE,1,x² + xy + y² = C,876,5.07,1,3,NONE,2,2,"Решение выполнено безупречно с правильной проверкой условия полноты, корректным нахождением потенциальной функции и получением верного ответа.",anthropic/claude-sonnet-4,1696,110
Gemini-2.5-Flash,DE-10,Дифференциальные уравнения,DE,2,yx(C − ln|x|) = 1; особое решение y = 0,963,6.0,1,3,NONE,2,2,"Решение выполнено безупречно с правильным применением метода Бернулли и получением корректного ответа, хотя не упомянуто особое решение y=0.",anthropic/claude-sonnet-4,1856,113
Gemini-2.5-Flash,DE-11,Дифференциальные уравнения,DE,2,y = C₁e^{2x} + C₂e^{3x},389,2.87,1,3,NONE,2,2,"Решение выполнено безупречно с правильным методом, корректными вычислениями и четким изложением всех этапов.",anthropic/claude-sonnet-4,1125,100
Gemini-2.5-Flash,DE-12,Дифференциальные уравнения,DE,2,y = e^{x²/2},596,4.92,1,3,NONE,2,2,"Решение выполнено безупречно с правильным методом разделения переменных, корректными вычислениями и подробными объяснениями каждого шага.",anthropic/claude-sonnet-4,1351,109
Gemini-2.5-Flash,DE-13,Дифференциальные уравнения,DE,3,"λ₁=1, λ₂=3. x = C₁eᵗ + C₂e³ᵗ, y = −C₁eᵗ + C₂e³ᵗ",1285,6.86,1,3,NONE,2,2,"Решение выполнено безупречно с правильными собственными значениями, векторами и финальным ответом, полностью соответствующим эталону.",anthropic/claude-sonnet-4,2341,107
Gemini-2.5-Flash,DE-14,Дифференциальные уравнения,DE,3,y = (C₁ + C₂x)e^{−x} + (4/15)(x+1)^{5/2}e^{−x},1872,8.3,1,2,NONE,1,2,"Решение методически правильное и дает верный ответ, но обрывается в самом конце при записи финального результата.",anthropic/claude-sonnet-4,2939,97
Gemini-2.5-Flash,DE-15,Дифференциальные уравнения,DE,3,"D = 25 − 9 = 16 > 0, гиперболический тип. Характеристики: ξ = y−x, η = y−9x. Канонический вид: u_{ξη} = 0",2122,15.77,0,1,PE,0,1,"Правильно определен тип уравнения и найдены характеристики, но решение обрывается на середине вычислений и не доведено до канонического вида.",anthropic/claude-sonnet-4,2490,108
Gemini-2.5-Flash,DM-1,Дискретная математика и математическая логика,DM,1,"Не тавтология: F(1,1,0)=0. F = ¬x ∨ ¬y ∨ z",2570,13.62,1,2,NONE,1,2,"Таблица истинности построена правильно, тавтология корректно опровергнута, но упрощение формулы не завершено.",anthropic/claude-sonnet-4,2470,101
Gemini-2.5-Flash,DM-2,Дискретная математика и математическая логика,DM,1,|A∪B∪C| = 70+65+50−40−30−25+10 = 100,548,3.59,1,3,NONE,2,2,"Решение полностью корректное, использует правильную формулу принципа включений и исключений с подробными пояснениями и пошаговыми вычислениями.",anthropic/claude-sonnet-4,1333,111
Gemini-2.5-Flash,DM-3,Дискретная математика и математическая логика,DM,1,"Степени: d(1)=2, d(2)=3, d(3)=3, d(4)=3, d(5)=3, d(6)=2. Σd=16=2·8. Связный. 4 вершины нечётной степени → нет эйлерова пути.",1220,10.55,1,3,NONE,2,2,"Решение полностью корректное, все вычисления верны, объяснения четкие и структурированные.",anthropic/claude-sonnet-4,2257,93
Gemini-2.5-Flash,DM-4,Дискретная математика и математическая логика,DM,1,"а) C(10,3)=120. б) (5−1)!=24. в) 10!/(3!·2!·1!·1!·1!·1!·1!) = 151200 (М×3, А×2, Т,Е,И,К по 1)",1018,6.35,0,2,CE,2,2,"Методы решения правильные, но в части (в) неверно подсчитано количество букв М (должно быть 3, а не 2), что привело к неправильному ответу.",anthropic/claude-sonnet-4,1940,114
Gemini-2.5-Flash,DM-5,Дискретная математика и математическая логика,DM,1,"f=1 при (0,0,0),(0,0,1),(0,1,0),(1,1,1). СДНФ: ¬x¬y¬z ∨ ¬x¬yz ∨ ¬xy¬z ∨ xyz. СКНФ: (x∨y∨¬z)(x∨¬y∨¬z)(¬x∨y∨z)(¬x∨¬y∨z)",1231,7.78,0,1,AE,2,2,"Методология правильная и изложение ясное, но допущена вычислительная ошибка в таблице истинности для строк (0,0,0), (0,0,1), (0,1,0).",anthropic/claude-sonnet-4,2193,121
Gemini-2.5-Flash,DM-6,Дискретная математика и математическая логика,DM,2,Отрицание: ∃ε>0 ∀δ>0 ∃x: |x−a|<δ ∧ |f(x)−L|≥ε. Исходное: определение предела. Отрицание: предел не равен L.,1240,7.59,1,3,NONE,2,2,"Отличное решение с правильным отрицанием формулы, подробным объяснением каждого шага и корректными словесными интерпретациями.",anthropic/claude-sonnet-4,2248,107
Gemini-2.5-Flash,DM-7,Дискретная математика и математическая логика,DM,2,"d(A)=0, d(B)=2, d(C)=3, d(D)=5, d(E)=6, d(F)=9",2107,9.53,0,2,AE,1,2,"Решение выполнено методически правильно и четко изложено, но обрывается на последнем шаге, где должно получиться d[F] = 9 вместо 12.",anthropic/claude-sonnet-4,2703,114
Gemini-2.5-Flash,DM-8,Дискретная математика и математическая логика,DM,2,"Характеристическое: k²−3k+2=0, k₁=1, k₂=2. aₙ=C₁+C₂·2ⁿ. a₀=1: C₁+C₂=1. a₁=3: C₁+2C₂=3. C₁=−1, C₂=2. aₙ=2ⁿ⁺¹−1. a₅=63.",1166,5.43,1,3,NONE,2,2,"Безупречное решение с правильным методом, корректными вычислениями и дополнительной проверкой результата.",anthropic/claude-sonnet-4,2167,97
Gemini-2.5-Flash,DM-9,Дискретная математика и математическая логика,DM,2,"Да (рефлексивно, симметрично, транзитивно). 5 классов: [0]={...,-10,-5,0,5,10,...}, [1], [2], [3], [4].",1623,8.61,1,3,NONE,2,2,Безупречное решение с полной проверкой всех свойств отношения эквивалентности и детальным описанием всех пяти классов эквивалентности.,anthropic/claude-sonnet-4,2446,111
Gemini-2.5-Flash,DM-10,Дискретная математика и математическая логика,DM,2,"База n=1: 1=1·2·3/6=1 ✓. Шаг: предполагаем для n, проверяем для n+1: n(n+1)(2n+1)/6 + (n+1)² = (n+1)(n+2)(2n+3)/6.",1074,6.15,1,3,NONE,2,2,Безупречное доказательство методом математической индукции с детальными вычислениями и правильной структурой.,anthropic/claude-sonnet-4,2095,95
Gemini-2.5-Flash,DM-11,Дискретная математика и математическая логика,DM,3,а) Нет (все вершины нечётной степени 3). б) Нет (классический результат). в) χ=3.,4096,28.36,0,1,IE,0,0,Решение обрывается на середине пункта в) и не содержит завершенного ответа для хроматического числа.,anthropic/claude-sonnet-4,2209,88
Gemini-2.5-Flash,DM-12,Дискретная математика и математическая логика,DM,3,A(x)=2x/(1−2x)²=Σn·2ⁿ·xⁿ. aₙ=n·2ⁿ⁻¹ (n≥1). a₁₀=10·2⁹=5120.,1215,6.56,0,2,AE,2,2,"Производящая функция и формула общего члена найдены правильно, но допущена арифметическая ошибка при вычислении a₁₀: получено 10240 вместо 5120.",anthropic/claude-sonnet-4,2173,119
Gemini-2.5-Flash,DM-13,Дискретная математика и математическая логика,DM,3,"а) Полная (не в T₀: 1; не в T₁: ⊕(1,1)=0; не в S: ∧; не в M: ⊕; не в L: ∧). б) Не полная (⊂T₁). в) Полная. г) Не полная (⊂T₀: ↔(0,0)=1? Нет. Проверка: {↔,∨}⊂S — нет. Подробно: ∨∈T₀∩T₁∩M, ↔∈T₀? ↔(0,0)=1, значит ↔∉T₀. Но {↔,∨} ⊂ класс линейных? Нет. Фактически не полная: ⊂T₁).",3231,15.48,0,1,IE,0,0,"Решение обрывается на середине анализа системы б), не завершено ни одно из четырех заданий.",anthropic/claude-sonnet-4,2809,86
Gemini-2.5-Flash,DM-14,Дискретная математика и математическая логика,DM,3,"Синдром s=(s₁,s₂,s₃)=(1,1,0)₂=6. Ошибка в бите 6. Исправленное: 1010100. dₘᵢₙ=3.",1783,11.36,0,1,CE,1,2,"Решение содержит концептуальную ошибку в вычислении синдрома и определении позиции ошибки, что привело к неверному исправлению кодового слова.",anthropic/claude-sonnet-4,2775,113
Gemini-2.5-Flash,DM-15,Дискретная математика и математическая логика,DM,3,"D₃₀={1,2,3,5,6,10,15,30}. 6 максимальных цепей длины 4 (например 1→2→6→30). Макс. антицепь: {6,10,15} (размер 3). Да, решётка. Изоморфна 2^{2,3,5} (каждый делитель ↔ подмножество простых).",3678,29.08,0,1,IE,1,1,"Решение обрывается на середине пункта в), не завершены пункты г) и д), хотя начальные части выполнены корректно.",anthropic/claude-sonnet-4,2567,103
Gemini-2.5-Flash,MM-1,Математические методы,MM,1,"n = 5, Σx = 15, Σy = 26,1, Σxy = 93,4, Σx² = 55.
b = (nΣxy − ΣxΣy)/(nΣx² − (Σx)²) = (467 − 391,5)/(275 − 225) = 75,5/50 = 1,51.
a = (Σy − bΣx)/n = (26,1 − 1,51·15)/5 = 3,45/5 = 0,69.
Ответ: ŷ = 0,69 + 1,51x.
",1219,7.48,1,3,NONE,2,2,"Решение выполнено безупречно с правильными вычислениями, четкой структурой и подробными объяснениями.",anthropic/claude-sonnet-4,2309,99
Gemini-2.5-Flash,MM-2,Математические методы,MM,1,"x̄ = 35, ȳ = 31,167.
Σ(xᵢ − x̄)(yᵢ − ȳ) = 1165.
√Σ(xᵢ − x̄)² = √1750 ≈ 41,833.
√Σ(yᵢ − ȳ)² = √830,833 ≈ 28,824.
r = 1165 / (41,833 · 28,824) ≈ 0,966.
Ответ: r ≈ 0,966.
",1090,5.84,1,3,NONE,2,2,"Решение выполнено безупречно с правильной формулой, точными вычислениями и отличным оформлением.",anthropic/claude-sonnet-4,1978,97
Gemini-2.5-Flash,MM-3,Математические методы,MM,1,"Всего: 5 Да, 3 Нет. H(S) = −(5/8)log₂(5/8) − (3/8)log₂(3/8) ≈ 0,954.
Температура: Жарко → (1 Да, 3 Нет), Холодно → (4 Да, 0 Нет).
H(Жарко) ≈ 0,811, H(Холодно) = 0.
H(S|Темп) = 4/8 · 0,811 + 4/8 · 0 = 0,406. IG(Темп) ≈ 0,549.
Влажность: Высокая → (2 Да, 2 Нет), Низкая → (3 Да, 1 Нет).
H(S|Влаж) = 4/8 · 1,0 + 4/8 · 0,811 = 0,906. IG(Влаж) ≈ 0,049.
Лучший признак — Температура (IG = 0,549 > 0,049).
Дерево: корень — Температура; ветвь «Холодно» → лист «Да»;
ветвь «Жарко» → подузел Влажность: «Низкая» → «Да» (неточно, 1 из 2), «Высокая» → «Нет».
",3840,22.79,0,1,IE,0,1,Решение обрывается на середине расчета Information Gain для температуры и не содержит финального ответа или построения дерева решений.,anthropic/claude-sonnet-4,3040,100
Gemini-2.5-Flash,MM-4,Математические методы,MM,1,"n = 6, Σx = 21, Σy = 30,5, Σxy = 124,3, Σx² = 91.
b = (6·124,3 − 21·30,5)/(6·91 − 441) = (745,8 − 640,5)/(546 − 441) = 105,3/105 ≈ 1,003 (точнее: 1,1286).
Точный расчёт: b = (nΣxy − ΣxΣy)/(nΣx² − (Σx)²) = (745,8 − 640,5)/105 ≈ 1,129.
a = (30,5 − 1,129·21)/6 ≈ 1,133.
ŷ = 1,133 + 1,129x.
SS_tot = Σ(yᵢ − ȳ)² ≈ 23,108, SS_res = Σ(yᵢ − ŷᵢ)² ≈ 0,819.
R² = 1 − SS_res/SS_tot = 1 − 0,819/23,108 ≈ 0,965.
Ответ: R² ≈ 0,965.
",2005,10.6,0,1,AE,0,2,"Решение хорошо структурировано и методически верно, но содержит арифметическую ошибку в расчете Σxy (126,5 вместо 124,3) и не завершено - отсутствует финальный расчет R².",anthropic/claude-sonnet-4,2888,132
Gemini-2.5-Flash,MM-5,Математические методы,MM,1,"Ошибки eᵢ = yᵢ − ŷᵢ: −2, 1, 2, −2, 1.
|eᵢ|: 2, 1, 2, 2, 1.
MAE = (2 + 1 + 2 + 2 + 1)/5 = 8/5 = 1,6.
eᵢ²: 4, 1, 4, 4, 1.
MSE = (4 + 1 + 4 + 4 + 1)/5 = 14/5 = 2,8.
Ответ: MAE = 1,6; MSE = 2,8.
",749,3.8,1,3,NONE,2,2,"Решение полностью корректное, с подробными объяснениями формул и пошаговыми вычислениями, результат совпадает с эталоном.",anthropic/claude-sonnet-4,1912,108
Gemini-2.5-Flash,MM-6,Математические методы,MM,2,"Матрица X (с единичным столбцом):
X'X = [[6, 21, 15], [21, 91, 59], [15, 59, 43]].
X'y = [63, 261, 177].
Решение системы нормальных уравнений (X'X)b = X'y:
b₀ ≈ 0,667, b₁ ≈ 1,778, b₂ ≈ 1,444.
Ответ: ŷ ≈ 0,67 + 1,78x₁ + 1,44x₂.
",3145,15.77,0,1,AE,0,0,"Правильно составлена матрица X^T X, но допущена арифметическая ошибка в вычислении X^T y и решение не завершено.",anthropic/claude-sonnet-4,3355,99
Gemini-2.5-Flash,MM-7,Математические методы,MM,2,"а) F = (SS_reg/k) / (SS_res/(n−k−1)) = (100,167/2) / (1,333/3) = 50,083/0,444 ≈ 112,69.
F = 112,69 > F_кр = 9,55 → регрессия значима.
б) t(b₀) = 0,667/0,770 ≈ 0,87 — незначим (|0,87| < 3,182).
   t(b₁) = 1,778/0,213 ≈ 8,36 — значим (|8,36| > 3,182).
   t(b₂) = 1,444/0,380 ≈ 3,81 — значим (|3,81| > 3,182).
Ответ: регрессия в целом значима; коэффициенты b₁ и b₂ значимы, b₀ — нет.
",1834,11.06,0,1,IE,1,2,"Правильно решена часть а), но в части б) модель отказалась решать задачу, не поняв, что коэффициенты можно взять из эталона или что это ссылка на предыдущую задачу.",anthropic/claude-sonnet-4,2859,125
Gemini-2.5-Flash,MM-8,Математические методы,MM,2,"Всего: 5 Да, 3 Нет.
H(S) = −(5/8)log₂(5/8) − (3/8)log₂(3/8) ≈ 0,954.
Цена=Низкая: 4 Да, 0 Нет → H = 0.
Цена=Высокая: 1 Да, 3 Нет → H = −(1/4)log₂(1/4) − (3/4)log₂(3/4) ≈ 0,811.
H(S|Цена) = 4/8 · 0 + 4/8 · 0,811 ≈ 0,406.
IG(Цена) = 0,954 − 0,406 ≈ 0,549.
Качество=Хорошее: 3 Да, 1 Нет → H ≈ 0,811.
Качество=Плохое: 2 Да, 2 Нет → H = 1,000.
H(S|Качество) = 4/8 · 0,811 + 4/8 · 1,000 ≈ 0,906.
IG(Качество) = 0,954 − 0,906 ≈ 0,049.
Ответ: IG(Цена) ≈ 0,549, IG(Качество) ≈ 0,049. Лучший признак — Цена.
",2497,12.09,0,1,IE,1,2,Решение обрывается на середине вычисления H(S|Качество) и не содержит финального ответа с Information Gain.,anthropic/claude-sonnet-4,3343,98
Gemini-2.5-Flash,MM-9,Математические методы,MM,2,"Ранги по математике Rₓ: 4, 6, 2, 7, 5, 1, 8, 3.
Ранги по физике Rᵧ:     4, 5, 2, 8, 6, 1, 7, 3.
dᵢ = Rₓᵢ − Rᵧᵢ:        0, 1, 0, −1, −1, 0, 1, 0.
dᵢ²:                     0, 1, 0, 1, 1, 0, 1, 0.
Σdᵢ² = 4, n = 8.
rₛ = 1 − 6Σdᵢ²/(n(n²−1)) = 1 − 6·4/(8·63) = 1 − 24/504 ≈ 0,952.
Ответ: rₛ ≈ 0,952.
",1493,8.9,0,2,IE,0,2,"Решение выполнено корректно до последнего шага, но обрывается на вычислении формулы и не содержит финального ответа.",anthropic/claude-sonnet-4,2484,102
Gemini-2.5-Flash,MM-10,Математические методы,MM,2,"а) ŷ₀ = 0,69 + 1,51·7 = 11,26.
б) x̄ = 3, Σ(xᵢ − x̄)² = 10, s ≈ 0,149.
SE_прогн = s · √(1 + 1/n + (x₀−x̄)²/Σ(xᵢ−x̄)²) = 0,149 · √(1 + 0,2 + 16/10)
= 0,149 · √2,8 ≈ 0,149 · 1,673 ≈ 0,250.
Интервал: ŷ₀ ± t · SE = 11,26 ± 3,182 · 0,250 = 11,26 ± 0,796.
Ответ: (10,46; 12,06).
",1357,6.78,1,3,NONE,2,2,"Решение выполнено безупречно с правильными вычислениями, четкой структурой и корректными финальными ответами.",anthropic/claude-sonnet-4,2585,100
Gemini-2.5-Flash,MM-11,Математические методы,MM,3,"Студент A: z = −4 + 0,05·40 + 1,2·3,0 = −4 + 2 + 3,6 = 1,6. P = 1/(1+e^{−1,6}) ≈ 0,832. Класс: 1.
Студент B: z = −4 + 0,05·60 + 1,2·2,5 = −4 + 3 + 3 = 2,0. P = 1/(1+e^{−2}) ≈ 0,881. Класс: 1.
Студент C: z = −4 + 0,05·80 + 1,2·3,5 = −4 + 4 + 4,2 = 4,2. P = 1/(1+e^{−4,2}) ≈ 0,985. Класс: 1.
Студент D: z = −4 + 0,05·20 + 1,2·2,0 = −4 + 1 + 2,4 = −0,6. P = 1/(1+e^{0,6}) ≈ 0,354. Класс: 0.
Студент E: z = −4 + 0,05·50 + 1,2·3,2 = −4 + 2,5 + 3,84 = 2,34. P = 1/(1+e^{−2,34}) ≈ 0,912. Класс: 1.
Ответ: A → 1, B → 1, C → 1, D → 0, E → 1.
",2250,10.04,1,3,NONE,2,2,"Решение выполнено безупречно с правильными вычислениями, четкой структурой и полным ответом на все части задачи.",anthropic/claude-sonnet-4,3322,102
Gemini-2.5-Flash,MM-12,Математические методы,MM,3,"а) CV-MSE = (2,1 + 3,5 + 1,8 + 2,9 + 2,2)/5 = 12,5/5 = 2,50.
б) s² = Σ(MSEᵢ − CV-MSE)²/(k−1) = (0,16 + 1,00 + 0,49 + 0,16 + 0,09)/4 = 1,90/4 = 0,475.
   s = √0,475 ≈ 0,689.
в) SE = s/√k = 0,689/√5 ≈ 0,308.
   ДИ: 2,50 ± 2,776 · 0,308 = 2,50 ± 0,86 → (1,64; 3,36).
г) Линейная регрессия: CV-MSE = 2,50 ± 0,69.
   Дерево решений: CV-MSE = 3,10 ± 0,80.
   Линейная регрессия предпочтительнее: её средняя ошибка ниже (2,50 < 3,10),
   а дисперсия по фолдам также меньше (0,69 < 0,80), что говорит о более стабильной модели.
",1773,11.06,1,3,NONE,1,2,"Решение математически корректно и хорошо структурировано, но обрывается на последнем пункте анализа сравнения моделей.",anthropic/claude-sonnet-4,3050,103
